,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,26.84,44.03,,35.37
1,43.9,55.51,,50.22
2,53.03,59.84,0.0,56.7
3,53.37,60.29,,57.11
4,66.18,69.69,,68.11
5,57.35,75.1,,67.31
6,66.67,75.55,,71.51
7,71.55,78.09,,74.95
8,74.82,70.52,50.0,72.34
9,59.28,66.41,33.33,63.16
