PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,0.00,66.76,100.0,100.0,0.00,67.49,75.86,67.63
1B,0.00,55.08,0.00,0.00,66.67,86.15,90.00,58.55
2A,33.33,53.47,0.00,0.00,66.67,68.67,28.57,55.30
2B,0.00,65.44,0.00,0.00,100.0,59.70,36.36,64.07
3A,0.00,53.66,0.00,0.00,0.00,76.74,25.00,55.38
3B,0.00,55.57,0.00,0.00,40.00,66.30,25.00,56.11
3C,0.00,58.42,100.0,0.00,0.00,74.48,66.67,67.95
4A,0.00,57.32,0.00,0.00,16.67,76.71,50.00,59.71
4B,0.00,66.67,0.00,0.00,0.00,64.03,50.00,65.07
4C,0.00,62.18,0.00,0.00,0.00,54.17,55.56,59.32
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,33.33,57.98,53.85,50.00,38.10,69.23,51.35,60.30
