PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
0076,61.58,72.33,100.0,67.34
0077,64.86,71.72,0.00,68.41
0081,60.03,67.90,33.33,64.44
0082,59.20,67.82,0.00,64.05
0083,52.00,67.41,0.00,60.87
0085,55.02,76.51,0.00,66.86
1460,61.62,68.98,100.0,65.73
1593,63.69,66.84,0.00,65.32
88888,50.00,100.0,0.00,66.67
99999,0.00,0.00,0.00,0.00
TOTAL,58.64,68.54,45.45,64.18
