PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1A,3.00,141.0,145.0,0.00,16.00,9.00,0.00,2.00,0.00,0.00,43.00,41.00,0.00,7.00,3.00,2.00,747.0,642.0,0.00,460.0,340.0,2601.0
GAINES SCHOOL,2.00,216.0,191.0,0.00,23.00,22.00,0.00,3.00,0.00,0.00,44.00,28.00,0.00,25.00,19.00,2.00,1025.0,928.0,1.00,645.0,404.0,3578.0
WHIT DAVIS SCHOOL,3.00,143.0,164.0,0.00,11.00,13.00,0.00,0.00,1.00,0.00,21.00,17.00,0.00,20.00,14.00,3.00,985.0,839.0,0.00,90.00,69.00,2393.0
1D,0.00,147.0,131.0,0.00,18.00,15.00,0.00,0.00,0.00,1.00,26.00,19.00,0.00,29.00,16.00,1.00,1080.0,968.0,0.00,219.0,196.0,2866.0
2A,4.00,169.0,185.0,1.00,17.00,14.00,0.00,0.00,0.00,0.00,81.00,87.00,0.00,2.00,2.00,3.00,521.0,427.0,1.00,1134.0,874.0,3522.0
2B,10.00,248.0,272.0,0.00,29.00,35.00,0.00,0.00,1.00,1.00,48.00,42.00,0.00,42.00,36.00,4.00,692.0,688.0,3.00,1634.0,1135.0,4920.0
3A,5.00,142.0,142.0,0.00,21.00,11.00,0.00,1.00,0.00,0.00,26.00,22.00,0.00,8.00,17.00,3.00,516.0,440.0,1.00,875.0,518.0,2748.0
3B,13.00,297.0,330.0,0.00,59.00,41.00,0.00,2.00,3.00,0.00,77.00,65.00,1.00,120.0,77.00,12.00,1910.0,1760.0,2.00,796.0,427.0,5992.0
4A,4.00,177.0,165.0,0.00,19.00,18.00,0.00,3.00,1.00,0.00,23.00,23.00,1.00,31.00,21.00,2.00,661.0,601.0,2.00,344.0,202.0,2298.0
4B,13.00,355.0,355.0,1.00,61.00,35.00,0.00,3.00,2.00,0.00,96.00,68.00,2.00,178.0,113.0,8.00,1866.0,1763.0,0.00,317.0,215.0,5451.0
5A,2.00,192.0,149.0,0.00,24.00,19.00,0.00,1.00,1.00,0.00,35.00,36.00,1.00,25.00,21.00,2.00,1104.0,977.0,1.00,249.0,197.0,3036.0
5B,2.00,147.0,129.0,0.00,10.00,9.00,0.00,0.00,1.00,1.00,60.00,43.00,0.00,19.00,16.00,4.00,777.0,636.0,0.00,532.0,347.0,2733.0
5C,4.00,160.0,165.0,0.00,18.00,11.00,0.00,0.00,0.00,1.00,23.00,11.00,0.00,9.00,15.00,2.00,919.0,832.0,0.00,70.00,64.00,2304.0
5D,6.00,132.0,124.0,0.00,15.00,16.00,0.00,0.00,0.00,1.00,114.0,100.0,0.00,13.00,9.00,0.00,446.0,387.0,0.00,762.0,432.0,2557.0
6A,2.00,178.0,174.0,0.00,16.00,18.00,0.00,4.00,0.00,0.00,44.00,27.00,0.00,33.00,32.00,1.00,945.0,816.0,1.00,457.0,299.0,3047.0
GEORGIA SQUARE MALL,2.00,200.0,195.0,0.00,28.00,30.00,0.00,0.00,2.00,0.00,66.00,44.00,0.00,21.00,17.00,1.00,1175.0,979.0,1.00,591.0,417.0,3769.0
6C,1.00,238.0,212.0,0.00,28.00,17.00,0.00,0.00,0.00,2.00,31.00,25.00,1.00,45.00,30.00,2.00,1194.0,1017.0,0.00,295.0,214.0,3352.0
6D,2.00,95.00,105.0,0.00,17.00,10.00,0.00,1.00,0.00,0.00,31.00,23.00,0.00,26.00,13.00,1.00,553.0,476.0,0.00,199.0,134.0,1686.0
TIMOTHY ELEMENTARY,3.00,155.0,181.0,1.00,18.00,18.00,0.00,1.00,0.00,0.00,47.00,23.00,1.00,43.00,47.00,2.00,984.0,805.0,0.00,357.0,247.0,2933.0
7B,5.00,185.0,171.0,0.00,21.00,26.00,0.00,3.00,0.00,0.00,33.00,29.00,0.00,41.00,14.00,6.00,1378.0,1194.0,0.00,255.0,149.0,3510.0
7C,4.00,168.0,161.0,0.00,19.00,27.00,0.00,0.00,1.00,0.00,33.00,24.00,0.00,39.00,38.00,5.00,1221.0,1057.0,0.00,91.00,80.00,2968.0
88888,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,4.00,3.00,13.00
8A,1.00,207.0,207.0,0.00,27.00,17.00,0.00,2.00,3.00,0.00,47.00,52.00,0.00,37.00,22.00,4.00,1029.0,946.0,2.00,474.0,265.0,3342.0
8B,2.00,116.0,128.0,0.00,14.00,7.00,0.00,1.00,0.00,0.00,32.00,21.00,0.00,23.00,26.00,0.00,707.0,675.0,0.00,272.0,178.0,2202.0
8C,4.00,273.0,290.0,0.00,43.00,27.00,0.00,0.00,2.00,1.00,39.00,43.00,0.00,69.00,49.00,3.00,1419.0,1120.0,0.00,420.0,223.0,4025.0
99999,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00,6.00,10.00,27.00
