AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,881.0,0.0,8.0,17.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,3.0,0.0,292.0,253.0,0.0,175.0,111.0
30-34,764.0,0.0,9.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,262.0,254.0,0.0,137.0,70.0
35-39,760.0,0.0,12.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,3.0,0.0,267.0,248.0,0.0,137.0,67.0
40-44,789.0,0.0,11.0,16.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,2.0,1.0,0.0,289.0,252.0,0.0,132.0,68.0
45-49,839.0,0.0,17.0,15.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,7.0,3.0,0.0,5.0,4.0,0.0,272.0,285.0,0.0,136.0,87.0
50-54,880.0,0.0,10.0,11.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,317.0,261.0,0.0,149.0,114.0
55-59,867.0,0.0,14.0,16.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,291.0,285.0,0.0,145.0,104.0
60-64,757.0,0.0,9.0,11.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,280.0,241.0,0.0,113.0,93.0
65-OVER,2157.0,0.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,0.0,912.0,729.0,0.0,258.0,194.0
TOTAL,8694.0,0.0,110.0,147.0,0.0,23.0,17.0,0.0,3.0,3.0,0.0,45.0,29.0,0.0,19.0,17.0,1.0,3182.0,2808.0,0.0,1382.0,908.0
