,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,39.9,42.65,,41.39
1,47.44,57.14,100.0,52.78
2,57.14,59.38,0.0,58.29
3,60.47,62.22,,61.41
4,61.97,64.9,,63.55
5,68.84,67.38,,68.1
6,67.67,70.63,,69.21
7,71.57,73.14,,72.4
8,73.64,69.65,,71.56
9,63.27,64.03,50.0,63.67
