-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,100,36.54,40.62,0,33.33,22.22,0,0,50,0,30,27.27,0,0,16.67,0,49.79,42.73,0,45.45,0,44.72
30-34,0,52.27,40,0,50,75,0,100,33.33,0,46.15,37.5,0,50,50,0,51.94,52.01,0,45.45,33.33,51.26
35-39,100,61.76,50,0,25,50,0,100,0,0,33.33,22.22,0,0,0,0,61,58.56,0,75,50.00,59.01
40-44,0,57.14,57.45,0,66.67,0,0,66.67,100,0,75,30,0,40,50,0,66.67,61.04,0,0,25.00,63.17
45-49,0,65,56.82,0,0,50,0,0,0,0,75,41.67,0,60,50,0,68.42,69.65,0,57.14,60.00,68.06
50-54,0,52.27,60.47,0,66.67,50,0,50,0,0,40,81.82,0,100,100,0,75.1,71.01,0,50,57.14,71.89
55-59,0,61.54,60.98,0,50,50,0,100,100,0,72.73,83.33,0,66.67,75,0,78.46,75.91,0,85.71,60.00,76.4
60-64,100,73.81,69.39,0,75,100,0,0,60,0,75,0,0,33.33,0,0,79.79,80.84,0,75,33.33,79.34
TOTAL,100.0,59.32,56.2,0,48.65,56.25,0,83.33,57.89,0,52.63,40.48,0,46.34,45.45,100.0,69.39,68.86,0,57.75,41.38,67.98
