PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
0076,1.000,5.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,83.00,74.00,0.00,61.00,40.00,268.0
0077,0.00,17.00,4.000,0.00,1.000,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,138.0,136.0,0.00,56.00,39.00,392.0
0081,2.000,40.00,36.00,0.00,5.000,2.000,0.00,0.00,0.00,0.00,2.000,1.000,0.00,1.000,0.00,0.00,425.0,369.0,0.00,572.0,292.0,1747.0
0082,0.00,51.00,30.00,0.00,3.000,1.000,0.00,0.00,1.000,0.00,3.000,1.000,0.00,1.000,1.000,0.00,539.0,488.0,0.00,872.0,459.0,2450.0
0083,0.00,13.00,16.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1.000,0.00,0.00,188.0,139.0,0.00,548.0,271.0,1179.0
0085,0.00,3.000,9.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,1.000,0.00,0.00,92.00,72.00,0.00,119.0,44.00,341.0
1460,0.00,8.000,9.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,137.0,120.0,0.00,84.00,37.00,397.0
1593,0.00,4.000,6.000,0.00,2.000,1.000,0.00,1.000,1.000,0.00,1.000,0.00,0.00,0.00,0.00,0.00,107.0,101.0,0.00,14.00,5.000,243.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,1.000,0.00,2.000
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,3.000,141.0,112.0,1.000,11.00,5.000,0.00,1.000,2.000,0.00,8.000,4.000,0.00,4.000,3.000,1.000,1709.0,1500.0,0.00,2327.0,1187.0,7019.0
