AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,1.0,23.0,20.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,4.0,2.0,0.0,158.0,156.0,0.0,63.0,50.0,502.0
25-29,0.0,27.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,202.0,149.0,0.0,70.0,47.0,531.0
30-34,0.0,30.0,20.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,1.0,1.0,0.0,204.0,126.0,0.0,70.0,38.0,510.0
35-39,0.0,18.0,17.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,169.0,137.0,0.0,51.0,44.0,450.0
40-44,1.0,19.0,16.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,2.0,0.0,153.0,126.0,0.0,43.0,42.0,417.0
45-49,0.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,195.0,125.0,0.0,51.0,34.0,441.0
50-54,0.0,16.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,171.0,165.0,0.0,62.0,48.0,480.0
55-59,0.0,13.0,19.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,168.0,163.0,0.0,59.0,48.0,477.0
60-64,0.0,10.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,156.0,148.0,0.0,56.0,37.0,423.0
65-OVER,0.0,10.0,25.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,384.0,328.0,0.0,99.0,93.0,949.0
TOTAL,2.0,181.0,175.0,0.0,20.0,17.0,0.0,6.0,1.0,0.0,41.0,23.0,0.0,16.0,9.0,1.0,1960.0,1623.0,0.0,624.0,481.0,5180.0
