,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,33.06,44.88,0.0,39.49
1,43.78,55.39,100.0,50.3
2,54.85,62.3,75.0,59.0
3,56.37,67.14,,62.48
4,63.25,70.09,80.0,67.01
5,60.72,71.13,100.0,66.4
6,67.18,72.88,0.0,70.26
7,70.74,75.75,50.0,73.41
8,70.59,69.36,100.0,69.89
9,59.92,66.17,71.43,63.41
