PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,6.00
99999,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
EAST MACON 1,5.00,47.00,45.00,0.00,10.00,2.00,0.00,1.00,0.00,0.00,5.00,4.00,0.00,2.00,4.00,0.00,42.00,37.00,1.00,1170.0,863.0,2238.0
EAST MACON 2,4.00,58.00,61.00,0.00,17.00,7.00,0.00,0.00,2.00,0.00,4.00,6.00,0.00,4.00,1.00,0.00,142.0,104.0,3.00,1885.0,1293.0,3591.0
EAST MACON 3,1.00,67.00,76.00,0.00,13.00,11.00,0.00,2.00,1.00,0.00,10.00,6.00,0.00,9.00,6.00,1.00,643.0,599.0,0.00,958.0,696.0,3099.0
EAST MACON 4,1.00,29.00,35.00,0.00,6.00,3.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,1.00,2.00,0.00,72.00,58.00,2.00,1132.0,794.0,2140.0
EAST MACON 5,0.00,42.00,45.00,0.00,6.00,7.00,0.00,0.00,0.00,0.00,8.00,8.00,0.00,2.00,7.00,0.00,294.0,300.0,2.00,865.0,672.0,2258.0
GODFREY 1,2.00,104.0,136.0,0.00,36.00,22.00,0.00,5.00,2.00,0.00,20.00,16.00,0.00,26.00,20.00,2.00,328.0,365.0,2.00,2948.0,2019.0,6053.0
GODFREY 2,4.00,40.00,55.00,0.00,9.00,14.00,0.00,0.00,0.00,0.00,7.00,7.00,0.00,2.00,1.00,0.00,126.0,108.0,0.00,832.0,733.0,1938.0
GODFREY 3,4.00,47.00,61.00,0.00,7.00,6.00,0.00,1.00,1.00,0.00,5.00,4.00,0.00,4.00,2.00,0.00,198.0,145.0,1.00,1592.0,1074.0,3152.0
GODFREY 4,3.00,37.00,42.00,0.00,6.00,11.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,1.00,3.00,1.00,169.0,148.0,4.00,1070.0,657.0,2172.0
GODFREY 5,2.00,77.00,77.00,0.00,16.00,9.00,0.00,0.00,1.00,0.00,20.00,11.00,0.00,7.00,6.00,0.00,334.0,236.0,3.00,2187.0,1427.0,4413.0
HAZZARD 1,2.00,57.00,66.00,0.00,6.00,9.00,0.00,1.00,3.00,1.00,13.00,6.00,0.00,7.00,11.00,0.00,232.0,175.0,3.00,1607.0,1063.0,3262.0
HAZZARD 2,2.00,83.00,95.00,0.00,13.00,13.00,0.00,2.00,2.00,1.00,25.00,21.00,0.00,19.00,22.00,0.00,1135.0,942.0,0.00,887.0,572.0,3834.0
HAZZARD 3,4.00,139.0,155.0,0.00,27.00,24.00,0.00,2.00,3.00,1.00,40.00,27.00,0.00,38.00,46.00,0.00,1064.0,873.0,1.00,2474.0,1651.0,6569.0
HAZZARD 4,2.00,40.00,37.00,0.00,12.00,10.00,0.00,0.00,1.00,1.00,8.00,1.00,0.00,16.00,17.00,1.00,691.0,667.0,0.00,251.0,177.0,1932.0
HAZZARD 5,1.00,48.00,62.00,0.00,18.00,14.00,0.00,4.00,2.00,0.00,18.00,12.00,0.00,37.00,37.00,0.00,831.0,706.0,0.00,424.0,278.0,2492.0
HOWARD 1,1.00,28.00,24.00,0.00,13.00,4.00,0.00,0.00,0.00,0.00,17.00,4.00,0.00,5.00,6.00,0.00,605.0,485.0,0.00,298.0,134.0,1624.0
HOWARD 2,2.00,69.00,62.00,0.00,19.00,15.00,0.00,1.00,0.00,0.00,16.00,10.00,0.00,35.00,47.00,0.00,1622.0,1262.0,0.00,352.0,235.0,3747.0
HOWARD 3,5.00,219.0,219.0,0.00,53.00,58.00,0.00,4.00,5.00,0.00,55.00,35.00,1.00,102.0,126.0,4.00,2944.0,2438.0,1.00,1282.0,723.0,8274.0
HOWARD 4,0.00,40.00,33.00,0.00,10.00,9.00,0.00,0.00,1.00,0.00,8.00,5.00,0.00,10.00,13.00,0.00,567.0,460.0,1.00,250.0,170.0,1577.0
HOWARD 5,2.00,35.00,26.00,0.00,8.00,5.00,0.00,1.00,1.00,0.00,4.00,11.00,0.00,5.00,10.00,0.00,498.0,367.0,0.00,338.0,225.0,1536.0
HOWARD 6,1.00,53.00,45.00,0.00,6.00,8.00,0.00,0.00,0.00,0.00,17.00,9.00,0.00,12.00,12.00,0.00,842.0,667.0,1.00,243.0,153.0,2069.0
HOWARD 7,2.00,40.00,37.00,0.00,9.00,7.00,0.00,3.00,0.00,0.00,6.00,5.00,1.00,17.00,9.00,0.00,1044.0,972.0,0.00,195.0,145.0,2492.0
RUTLAND 1,5.00,112.0,118.0,0.00,8.00,9.00,0.00,2.00,1.00,0.00,35.00,20.00,1.00,24.00,23.00,1.00,1760.0,1553.0,0.00,762.0,629.0,5063.0
RUTLAND 2,2.00,44.00,76.00,0.00,6.00,9.00,0.00,0.00,3.00,0.00,15.00,14.00,0.00,8.00,7.00,1.00,1167.0,1020.0,0.00,384.0,325.0,3081.0
VINEVILLE 1,3.00,91.00,95.00,1.00,21.00,18.00,0.00,3.00,1.00,0.00,13.00,11.00,0.00,10.00,11.00,3.00,973.0,896.0,0.00,814.0,613.0,3577.0
VINEVILLE 2,3.00,35.00,44.00,0.00,13.00,3.00,0.00,0.00,1.00,0.00,12.00,10.00,0.00,4.00,6.00,0.00,461.0,329.0,3.00,650.0,508.0,2082.0
VINEVILLE 3,1.00,48.00,46.00,0.00,9.00,6.00,0.00,0.00,1.00,0.00,7.00,1.00,0.00,3.00,1.00,0.00,151.0,130.0,2.00,1500.0,1060.0,2966.0
VINEVILLE 4,2.00,68.00,83.00,0.00,15.00,10.00,0.00,2.00,0.00,0.00,13.00,7.00,0.00,7.00,2.00,1.00,281.0,205.0,0.00,1869.0,1292.0,3857.0
VINEVILLE 5,0.00,39.00,35.00,0.00,7.00,3.00,0.00,2.00,1.00,0.00,9.00,5.00,0.00,15.00,9.00,2.00,906.0,733.0,0.00,220.0,163.0,2149.0
VINEVILLE 6,1.00,63.00,46.00,0.00,10.00,5.00,0.00,0.00,2.00,0.00,19.00,6.00,0.00,12.00,9.00,2.00,1120.0,825.0,0.00,489.0,289.0,2898.0
WARRIOR 1,0.00,38.00,46.00,0.00,15.00,3.00,0.00,2.00,0.00,0.00,6.00,0.00,0.00,5.00,3.00,1.00,868.0,768.0,0.00,320.0,279.0,2354.0
WARRIOR 2,0.00,45.00,46.00,0.00,7.00,8.00,0.00,0.00,0.00,0.00,12.00,5.00,0.00,15.00,11.00,0.00,994.0,910.0,0.00,455.0,353.0,2861.0
TOTAL,67.00,1982.0,2132.0,1.00,431.0,342.0,0.00,38.00,35.00,4.00,461.0,298.0,3.00,464.0,490.0,20.00,23105.0,19483.0,30.00,30703.0,21270.0,101359.0
