,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,38.53,51.6,50.0,45.33
1,46.96,61.22,,54.42
2,66.09,66.36,100.0,66.29
3,65.33,71.24,66.67,68.54
4,70.97,76.0,,73.67
5,72.48,76.2,200.0,74.54
6,75.52,77.74,0.0,76.67
7,79.39,80.68,0.0,80.02
8,78.64,77.19,40.0,77.82
9,68.82,72.61,58.82,70.82
