,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,33.66,47.95,,41.43
1,43.68,50.98,,47.46
2,55.62,53.81,,54.59
3,63.29,57.52,,59.9
4,58.49,70.33,,64.85
5,70.26,75.0,,72.75
6,71.76,72.67,,72.25
7,78.49,71.79,,74.95
8,74.77,73.96,,74.31
9,64.57,66.56,,65.66
