PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,4.00,0.00,4.00,2.00,0.00,13.00,16.00,46.00
99999,13.00,11.00,25.00,2.00,5.00,9.00,1.00,1.00,0.00,0.00,9.00,6.00,0.00,4.00,2.00,0.00,6.00,17.00,2.00,164.0,270.0,547.0
ELLENWOOD,1.00,260.0,200.0,0.00,41.00,19.00,0.00,3.00,2.00,1.00,63.00,34.00,0.00,23.00,20.00,0.00,196.0,164.0,3.00,2488.0,1827.0,5345.0
FOREST PARK 1,9.00,116.0,156.0,0.00,33.00,18.00,0.00,6.00,1.00,0.00,102.0,73.00,1.00,42.00,48.00,1.00,346.0,263.0,2.00,1144.0,943.0,3304.0
FOREST PARK 2,0.00,93.00,98.00,0.00,22.00,29.00,0.00,0.00,2.00,0.00,92.00,73.00,1.00,43.00,47.00,0.00,251.0,184.0,3.00,810.0,679.0,2427.0
FOREST PARK 3,4.00,113.0,94.00,0.00,19.00,23.00,0.00,2.00,2.00,0.00,86.00,75.00,1.00,41.00,47.00,0.00,272.0,220.0,1.00,790.0,578.0,2368.0
FOREST PARK 4,0.00,58.00,67.00,0.00,17.00,12.00,0.00,0.00,1.00,1.00,51.00,63.00,6.00,82.00,104.0,0.00,273.0,211.0,2.00,400.0,303.0,1651.0
FOREST PARK 5,7.00,149.0,151.0,0.00,38.00,26.00,0.00,5.00,1.00,0.00,184.0,168.0,0.00,83.00,101.0,0.00,335.0,234.0,2.00,1274.0,885.0,3643.0
FOREST PARK 6,0.00,55.00,46.00,0.00,14.00,10.00,0.00,2.00,7.00,0.00,47.00,34.00,1.00,91.00,109.0,0.00,165.0,150.0,0.00,339.0,275.0,1345.0
JONESBORO 1,2.00,212.0,195.0,1.00,28.00,21.00,0.00,2.00,3.00,0.00,35.00,44.00,0.00,22.00,19.00,0.00,195.0,159.0,5.00,2208.0,1490.0,4641.0
JONESBORO 2,5.00,166.0,154.0,0.00,37.00,24.00,0.00,0.00,1.00,0.00,47.00,32.00,0.00,36.00,38.00,0.00,98.00,84.00,3.00,2011.0,1445.0,4181.0
JONESBORO 3,9.00,164.0,174.0,0.00,23.00,16.00,0.00,0.00,1.00,0.00,61.00,45.00,0.00,42.00,35.00,1.00,361.0,309.0,3.00,1472.0,1116.0,3832.0
JONESBORO 4,5.00,132.0,98.00,0.00,18.00,12.00,0.00,2.00,2.00,0.00,34.00,26.00,0.00,14.00,23.00,0.00,187.0,146.0,1.00,972.0,646.0,2318.0
JONESBORO 5,0.00,78.00,72.00,0.00,19.00,16.00,0.00,1.00,1.00,0.00,39.00,34.00,0.00,24.00,21.00,1.00,251.0,201.0,1.00,730.0,457.0,1946.0
JONESBORO 6,0.00,88.00,99.00,0.00,22.00,28.00,0.00,0.00,0.00,0.00,20.00,12.00,0.00,84.00,72.00,0.00,637.0,547.0,0.00,464.0,379.0,2452.0
JONESBORO 7,5.00,133.0,107.0,0.00,37.00,19.00,0.00,0.00,1.00,0.00,35.00,47.00,1.00,46.00,51.00,0.00,276.0,230.0,2.00,1148.0,835.0,2973.0
JONESBORO 8,6.00,170.0,196.0,0.00,38.00,29.00,0.00,4.00,1.00,0.00,87.00,62.00,1.00,15.00,28.00,0.00,218.0,184.0,2.00,1738.0,1032.0,3811.0
JONESBORO 9,3.00,53.00,59.00,0.00,13.00,9.00,0.00,0.00,1.00,0.00,46.00,41.00,0.00,15.00,13.00,1.00,156.0,148.0,1.00,542.0,377.0,1478.0
JONESBORO 10,4.00,144.0,102.0,0.00,20.00,27.00,0.00,1.00,0.00,0.00,46.00,43.00,0.00,21.00,12.00,0.00,211.0,152.0,2.00,1448.0,892.0,3125.0
JONESBORO 11,2.00,133.0,125.0,1.00,34.00,26.00,0.00,0.00,1.00,1.00,45.00,44.00,0.00,53.00,49.00,0.00,414.0,380.0,4.00,1273.0,943.0,3528.0
JONESBORO 12,2.00,110.0,123.0,1.00,26.00,13.00,0.00,2.00,0.00,0.00,36.00,26.00,0.00,8.00,9.00,0.00,97.00,77.00,1.00,1346.0,899.0,2776.0
JONESBORO 13,0.00,79.00,85.00,1.00,13.00,10.00,0.00,0.00,0.00,0.00,15.00,12.00,0.00,9.00,8.00,0.00,142.0,120.0,0.00,749.0,500.0,1743.0
JONESBORO 14,5.00,176.0,161.0,0.00,30.00,31.00,0.00,2.00,0.00,0.00,51.00,50.00,0.00,45.00,34.00,0.00,661.0,634.0,1.00,1200.0,972.0,4053.0
JONESBORO 15,5.00,128.0,142.0,0.00,31.00,18.00,0.00,0.00,0.00,1.00,48.00,49.00,0.00,10.00,14.00,0.00,155.0,132.0,4.00,1392.0,806.0,2935.0
