PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SHELLMAN,0.0,67.48,0.0,0.0,0.0,75.4,63.64,70.13
BENEVOLENCE,0.0,63.89,100.0,0.0,100.0,75.47,46.15,71.39
CUTHBERT/COURTHOUSE,33.33,57.48,50.0,0.0,83.33,72.44,43.75,61.87
CUTHBERT,0.0,58.49,0.0,0.0,0.0,33.33,28.57,57.59
CARNEGIE,0.0,60.0,0.0,0.0,0.0,82.39,116.67,80.4
FOUNTAIN BRIDGE,0.0,80.0,0.0,0.0,0.0,76.56,100.0,77.33
SPRINGVALE,0.0,68.32,100.0,0.0,0.0,61.96,33.33,65.76
4TH DISTRICT,0.0,36.84,0.0,0.0,0.0,76.92,75.0,70.18
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,30.0,60.4,60.0,0.0,75.0,74.91,53.25,65.98
