,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,36.81,49.54,100.0,43.59
1,45.31,56.29,,51.19
2,52.89,57.37,0.0,55.43
3,58.07,66.95,,62.93
4,64.23,72.87,50.0,68.79
5,69.75,71.41,,70.66
6,72.07,79.47,50.0,76.01
7,78.59,81.53,,80.22
8,82.97,81.22,100.0,82.06
9,68.65,72.48,60.0,70.7
