PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ARAGON,100.0,56.41,41.67,0.00,55.56,64.51,50.70,63.03
BLOOMING GROVE,100.0,50.35,34.62,0.00,28.57,62.13,47.95,59.96
CEDARTOWN,40.91,45.75,47.16,0.00,35.00,62.41,43.97,57.56
FISH CREEK,75.00,60.25,44.44,100.0,114.29,69.08,58.42,68.00
LAKE CREEK,50.00,55.76,50.00,0.00,50.00,71.24,49.52,69.01
ROCKMART,58.82,58.80,47.37,66.67,48.28,68.12,55.67,65.79
YOUNGS GROVE,50.00,65.57,34.78,0.00,75.00,64.67,62.34,64.17
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,54.00,52.65,45.85,25.00,48.11,66.02,51.69,63.28
