AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,2223.0,2.0,124.0,85.0,0.0,33.0,17.0,0.0,2.0,1.0,0.0,48.0,23.0,0.0,20.0,8.0,0.0,361.0,317.0,2.0,794.0,386.0
30-34,2176.0,1.0,130.0,95.0,0.0,23.0,10.0,0.0,0.0,0.0,0.0,34.0,17.0,0.0,12.0,4.0,0.0,333.0,264.0,2.0,900.0,351.0
35-39,2709.0,2.0,170.0,108.0,0.0,29.0,10.0,0.0,1.0,1.0,0.0,34.0,18.0,0.0,14.0,9.0,1.0,356.0,292.0,0.0,1156.0,508.0
40-44,3224.0,1.0,179.0,122.0,0.0,25.0,13.0,0.0,0.0,1.0,1.0,33.0,25.0,0.0,18.0,12.0,0.0,340.0,308.0,0.0,1416.0,730.0
45-49,3921.0,1.0,197.0,162.0,0.0,18.0,11.0,0.0,3.0,0.0,0.0,30.0,33.0,0.0,16.0,16.0,0.0,560.0,454.0,1.0,1484.0,935.0
50-54,4503.0,2.0,232.0,159.0,0.0,24.0,12.0,0.0,1.0,0.0,0.0,40.0,24.0,0.0,28.0,16.0,0.0,864.0,703.0,0.0,1456.0,942.0
55-59,4209.0,1.0,183.0,165.0,0.0,17.0,12.0,0.0,1.0,0.0,0.0,25.0,17.0,0.0,10.0,16.0,1.0,1026.0,821.0,0.0,1157.0,757.0
60-64,3809.0,0.0,154.0,117.0,0.0,16.0,8.0,0.0,0.0,2.0,0.0,18.0,18.0,0.0,17.0,20.0,0.0,979.0,970.0,0.0,871.0,619.0
65-OVER,8312.0,0.0,310.0,287.0,0.0,24.0,12.0,0.0,0.0,2.0,0.0,30.0,29.0,0.0,29.0,37.0,2.0,2670.0,2342.0,0.0,1461.0,1077.0
TOTAL,35086.0,10.0,1679.0,1300.0,0.0,209.0,105.0,0.0,8.0,7.0,1.0,292.0,204.0,0.0,164.0,138.0,4.0,7489.0,6471.0,5.0,10695.0,6305.0
