,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,34.38,54.07,0.0,45.41
1,40.94,59.2,,50.77
2,42.74,63.37,,55.52
3,60.5,67.46,,64.58
4,65.94,68.75,,67.45
5,66.47,73.3,,70.36
6,70.49,75.48,,73.42
7,78.89,80.19,,79.56
8,75.05,76.41,,75.84
9,63.4,70.62,0.0,67.49
