,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,38.36,42.15,0.0,40.42
1,45.29,49.7,0.0,47.72
2,54.47,58.74,0.0,56.84
3,61.16,63.44,100.0,62.43
4,65.11,66.86,100.0,66.05
5,66.77,69.04,100.0,68.01
6,71.53,71.99,100.0,71.78
7,72.9,75.03,100.0,74.05
8,73.15,70.46,100.0,71.66
9,63.05,64.18,68.42,63.67
