,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,38.94,44.95,100.0,42.12
1,45.47,53.41,,49.7
2,55.02,59.19,,57.24
3,60.12,63.97,,62.09
4,64.58,62.73,,63.59
5,69.14,72.26,0.0,70.77
6,72.87,73.07,,72.98
7,75.7,78.03,,76.97
8,75.31,72.16,100.0,73.7
9,67.34,68.06,75.0,67.72
