AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,20,48.41,32.26,0,46.15,34.04,0,0,100,0,51.2,38.94,0,46.67,35,100,53.84,47.23,100,48.6,31.08,47.43
30-34,50,53.83,51.59,0,55.1,51.02,0,33.33,66.67,0,50.79,53.41,0,48.72,47.62,100,63.71,57.68,0,61.84,45.34,58.63
35-39,100,63.6,53.08,0,52.38,48.78,0,66.67,0,100,68.6,54.87,0,48.39,36.36,100,67.98,64.37,0,69.16,58.19,64.8
40-44,100,66.21,60.73,0,66.67,53.19,0,40,50,0,65.62,59.66,0,68.63,62.5,100,72.33,69.13,0,72.79,64.01,69.42
45-49,100,66.67,58.81,0,61.11,54.76,0,50,0,0,66.92,61.54,0,65.12,39.13,100,74.85,72.82,0,77.67,62.76,72.07
50-54,0,66.57,60,0,74.36,71.43,0,0,50,0,68.27,64.44,0,65.38,72.22,0,75.43,75.58,50,78.95,69.56,74.2
55-59,100,66.89,60.07,0,71.79,69.57,0,0,100,0,73.44,64.91,0,70,70.59,0,76.67,76.1,50,77.14,68.29,74.81
60-64,100,68.2,57.42,0,76.92,71.88,0,33.33,100,0,58.54,78.05,0,61.11,54.55,0,77.43,78.27,0,75.24,72.83,76.08
65-OVER,50,66.04,69.4,0,51.85,71.43,0,50,0,0,65.14,51.72,0,62.96,54.55,100,75.15,78.56,0,71.61,69.28,75.14
TOTAL,66.67,62.04,54.98,0,60.14,56.95,0,37.04,63.64,100.0,62.87,56.91,0,59.65,52.15,84.62,71.35,69.9,42.86,70.69,59.71,68.45
