AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,37.83,0,23.33,23.53,0,14.29,25,0,0,0,0,40,25,0,0,50,0,44.89,45.97,100,32.86,14.95
30-34,48.9,0,54.55,33.33,0,33.33,37.5,0,0,0,0,47.62,0,0,0,0,0,55.84,51.16,0,43.7,35.21
35-39,58.31,0,50,41.94,0,0,100,0,0,0,0,33.33,12.5,0,75,0,0,66.56,64.78,0,50,37.31
40-44,63.61,100,50,38.89,0,100,66.67,0,0,0,0,33.33,69.23,0,50,0,100,68.88,67.6,0,59.52,40.98
45-49,67.41,0,47.06,65.22,0,50,50,0,0,100,0,33.33,27.27,0,0,50,0,72.73,72.59,0,59.35,46.03
50-54,66.6,100,52.38,70,0,100,100,0,0,0,0,41.67,60,0,100,0,100,70.99,68.7,0,64.75,47.92
55-59,73.21,100,64.71,45,0,100,0,0,100,100,0,12.5,25,0,100,100,0,76.07,76.52,0,74.58,64.29
60-64,74.2,0,54.55,50,0,33.33,0,0,0,0,0,66.67,57.14,0,100,100,50,78.33,78.11,0,76.11,54.17
TOTAL,64.84,60.0,50.0,44.93,,32.14,44.83,,50.0,66.67,,37.5,36.0,,68.18,46.15,60.0,69.59,70.49,50.0,58.97,47.21
