AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,50,23.53,0,40,40,0,0,0,0,16.67,0,0,0,0,0,52.32,51.25,0,48.89,34.34,46.32
25-29,0,41.67,14.29,0,50,0,0,0,0,0,0,0,0,0,0,0,54.33,47.58,0,53.17,31.76,47.02
30-34,0,66.67,33.33,0,0,50,0,0,0,0,0,0,0,0,0,0,62.26,55.36,0,61.11,23.29,52.4
35-39,0,50,40,0,0,0,0,100,0,0,100,100,0,0,50,0,71.9,66.67,0,62.96,34.78,61.31
40-44,0,71.43,66.67,0,150,0,0,0,0,0,0,0,0,100,0,0,77.88,71.05,0,67.31,53.13,69.23
45-49,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,76.73,76.67,0,68.81,59.14,71.92
50-54,0,75,66.67,0,0,0,0,200,0,0,0,0,0,0,100,0,76.54,75.4,0,76.43,61.11,73.62
55-59,0,25,33.33,0,0,100,0,0,0,0,0,100,0,0,100,0,80.98,82.25,0,65.31,55.26,71.95
60-64,0,66.67,42.86,0,0,0,0,0,0,0,0,0,0,100,100,0,88.95,79.31,0,76.19,65.38,78.53
65-OVER,0,64.29,37.5,0,66.67,0,0,0,100,0,0,100,0,50,100,0,78.21,81.31,0,73.62,62.45,75.73
TOTAL,0,59.49,39.29,0,66.67,36.36,0,100.0,50.0,0,15.38,33.33,0,66.67,85.71,0.0,74.49,72.45,0.0,67.05,51.41,67.64
