PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
EDGEHILL,82.35,83.33,0.00,82.91
GIBSON,71.29,72.24,0.00,71.80
MILL,69.81,73.50,0.00,71.66
MITCHELL,67.96,73.95,0.00,71.17
TOTAL,70.58,73.66,0.00,72.20
