,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,27.78,45.36,,37.87
1,45.83,50.56,,48.91
2,65.57,67.06,,66.44
3,51.06,64.52,,58.72
4,72.55,71.62,,72.0
5,69.84,80.0,,75.36
6,72.37,81.52,,77.38
7,86.05,81.63,,83.7
8,80.08,77.3,,78.49
9,68.63,70.88,,69.92
