-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,50,46.34,25,100,44.44,0,0,0,0,0,42.86,38.46,0,57.14,42.86,0,53.71,42.11,0,46.6,26.52,45.62
30-34,0,47.37,46.67,0,55.56,28.57,0,0,0,0,34.78,12.5,0,62.5,50,100,61.75,59.13,0,67.45,46.77,58.92
35-39,50,62.96,54.17,0,33.33,16.67,0,0,0,0,41.67,50,0,31.58,50,0,66.67,61.08,0,70.8,52.53,62.62
40-44,0,50.98,54.24,100,50,0,0,0,100,0,66.67,61.54,0,58.82,27.27,0,65.54,68.62,0,69.62,59.88,65.55
45-49,0,62.3,60.42,0,66.67,42.86,0,200,50,0,37.5,60,0,63.16,45,0,69.74,73.02,0,69.01,60.53,69.03
50-54,0,81.08,64.1,0,25,62.5,0,0,0,0,40,33.33,0,75,70,0,72.03,69.45,0,72.28,65.28,70.14
55-59,0,54.55,68.29,0,60,70,0,100,0,0,55.56,50,0,85.71,64.29,0,75.79,74.15,0,76.88,64.23,73.59
60-64,0,60.87,64.29,0,40,66.67,0,100,0,0,100,80,0,66.67,20,0,77.58,76.97,0,80.88,76.07,76.67
TOTAL,25.0,57.25,55.07,100.0,46.88,43.33,0,80.0,33.33,0,45.83,48.61,0,58.72,46.51,20.0,69.59,68.42,0.0,69.51,58.78,67.24
