PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
DRY BRANCH,60.20,59.03,0.00,59.47
GOLDEN ISLES,60.53,69.95,100.0,65.48
HIGGSVILLE,62.00,69.63,0.00,66.09
JEFFERSONVILLE/WARE,62.89,72.84,0.00,68.21
SHADY GROVE/TARVERS,62.22,70.82,0.00,66.78
TOTAL,61.42,68.25,57.14,65.00
