PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ARMUCHEE,1.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,383.0,353.0,0.0,8.0,7.0,807.0
BARKERS,0.0,35.0,34.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,686.0,624.0,0.0,19.0,10.0,1422.0
CAVE SPRING,0.0,9.0,11.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,464.0,434.0,0.0,27.0,22.0,979.0
CHULIO,0.0,15.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,338.0,343.0,0.0,18.0,12.0,746.0
ETOWAH,0.0,63.0,49.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0,7.0,10.0,0.0,1.0,0.0,0.0,1523.0,1305.0,0.0,146.0,81.0,3196.0
EVERETT SPRINGS,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,135.0,128.0,0.0,0.0,0.0,281.0
FLOYD SPRINGS,0.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,553.0,516.0,0.0,9.0,10.0,1147.0
FOSTER'S MILL,0.0,9.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,286.0,260.0,0.0,8.0,8.0,589.0
GARDEN LAKES,1.0,27.0,33.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,43.0,24.0,0.0,7.0,1.0,0.0,593.0,428.0,0.0,68.0,43.0,1271.0
GLENWOOD,1.0,60.0,54.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,12.0,9.0,0.0,905.0,790.0,0.0,52.0,31.0,1947.0
HOWELL,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,458.0,419.0,0.0,7.0,8.0,924.0
EAST LINDALE,0.0,52.0,45.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,11.0,8.0,0.0,4.0,3.0,1.0,979.0,891.0,0.0,119.0,63.0,2182.0
MT ALTO NORTH,0.0,88.0,71.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,79.0,65.0,0.0,20.0,17.0,0.0,931.0,706.0,0.0,348.0,149.0,2491.0
MT ALTO SOUTH,1.0,66.0,60.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,60.0,46.0,1.0,13.0,8.0,0.0,934.0,751.0,0.0,244.0,135.0,2329.0
NORTH CAROLINA,1.0,28.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,478.0,417.0,0.0,29.0,11.0,994.0
RIVERSIDE,1.0,14.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,258.0,184.0,0.0,21.0,11.0,508.0
EAST ROME,1.0,69.0,56.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,18.0,10.0,1.0,944.0,742.0,0.0,309.0,151.0,2341.0
NORTH ROME,0.0,45.0,33.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,3.0,0.0,663.0,493.0,0.0,386.0,216.0,1862.0
SOUTH ROME,0.0,18.0,15.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,0.0,154.0,127.0,1.0,252.0,110.0,696.0
TEXAS VALLEY,0.0,15.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,259.0,248.0,0.0,0.0,1.0,541.0
VANNS VALLEY,1.0,12.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,0.0,4.0,0.0,0.0,205.0,181.0,0.0,11.0,6.0,440.0
WATTERS,0.0,41.0,51.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,4.0,3.0,0.0,1012.0,926.0,0.0,22.0,12.0,2087.0
WEST LINDALE,0.0,36.0,31.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,6.0,9.0,0.0,2.0,1.0,0.0,801.0,668.0,0.0,51.0,13.0,1623.0
TOWN ROME,0.0,60.0,49.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,15.0,19.0,1.0,10.0,8.0,0.0,681.0,586.0,0.0,143.0,65.0,1645.0
TOTAL,8.0,845.0,727.0,0.0,60.0,38.0,0.0,5.0,9.0,1.0,305.0,242.0,2.0,117.0,69.0,4.0,14623.0,12520.0,1.0,2297.0,1175.0,33048.0
