,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,32.18,45.69,100.0,39.61
1,41.18,52.03,66.67,47.18
2,48.37,59.21,100.0,54.44
3,56.78,64.49,0.0,61.03
4,61.4,65.3,100.0,63.5
5,61.35,68.34,,65.1
6,63.44,71.61,75.0,67.83
7,70.86,76.59,66.67,73.96
8,74.14,72.77,57.14,73.36
9,59.18,65.25,66.67,62.52
