AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,36.88,40.00,0.00,0.00,54.85,30.00,47.15
25-29,0.00,39.69,100.0,0.00,0.00,47.64,50.00,44.97
30-34,0.00,45.69,0.00,0.00,0.00,55.14,62.50,51.92
35-39,0.00,56.31,0.00,0.00,100.0,63.90,37.50,60.85
40-44,0.00,64.86,0.00,100.0,0.00,67.01,55.56,65.62
45-49,0.00,56.03,0.00,0.00,0.00,66.80,50.00,63.16
50-54,0.00,59.38,0.00,0.00,0.00,74.79,50.00,68.32
55-59,0.00,63.71,100.0,0.00,0.00,69.23,75.00,67.46
60-64,50.00,74.04,0.00,0.00,0.00,78.31,25.00,76.11
65-OVER,0.00,74.60,0.00,0.00,0.00,75.33,63.64,74.95
TOTAL,14.29,58.17,42.86,33.33,50.00,67.42,47.73,63.95
