,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,29.59,41.74,,36.38
1,42.68,50.31,0.0,46.97
2,53.07,54.76,100.0,54.04
3,55.69,59.81,50.0,57.89
4,58.8,62.98,100.0,61.08
5,58.23,65.15,,61.85
6,64.59,70.32,100.0,67.61
7,68.86,71.58,75.0,70.38
8,70.57,66.89,25.0,68.48
9,57.91,61.14,62.5,59.68
