,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,,60.0,,,0.0,53.44,70.0,54.78
1,,45.45,,,,58.27,66.67,57.45
2,,75.0,100.0,,,66.43,60.0,66.67
3,,55.56,,,,79.08,80.0,77.84
4,,66.67,0.0,,,74.27,42.86,72.34
5,,73.91,0.0,0.0,,75.0,80.0,74.19
6,,47.37,,,,81.11,50.0,77.61
7,,83.33,,,,78.87,71.43,78.71
8,,58.82,,,,83.04,40.0,81.56
9,,61.06,33.33,0.0,0.0,74.52,63.27,73.19
