PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
B1,62.50,61.02,51.61,100.0,58.33,72.48,42.72,68.47
B2,38.10,67.45,44.44,63.64,51.43,65.73,49.79,64.65
C1,75.00,73.47,58.18,100.0,50.00,70.80,64.71,69.98
F1,14.29,53.34,42.72,0.00,12.50,66.35,45.07,57.41
F2,40.00,52.43,67.82,33.33,38.46,64.82,44.16,56.19
F3,40.00,48.25,22.73,100.0,42.86,69.77,44.16,49.74
P1,40.00,64.19,26.67,100.0,100.0,70.12,65.57,68.29
TOTAL,40.74,53.82,50.00,61.90,44.12,68.19,48.61,60.31
