,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,38.94,50.61,,44.82
1,49.81,56.42,100.0,53.36
2,56.85,64.68,100.0,61.0
3,55.73,69.84,,63.32
4,67.49,69.72,,68.67
5,68.72,74.49,,71.73
6,73.74,77.43,,75.75
7,71.3,76.6,,74.06
8,79.02,76.99,,77.93
9,65.73,70.7,100.0,68.37
