,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,45.13,46.22,,45.69
1,55.96,65.56,,61.29
2,61.18,60.11,0.0,60.41
3,63.1,67.98,0.0,65.74
4,66.2,65.78,,65.97
5,67.71,74.52,,71.4
6,75.58,73.78,,74.67
7,75.89,81.42,,78.67
8,80.69,74.93,200.0,77.61
9,68.57,69.28,66.67,68.95
