PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EAST MACON 1,50.00,45.58,11.11,0.00,41.67,43.04,18.56,44.15
EAST MACON 2,40.00,61.99,40.00,0.00,25.00,50.00,41.46,60.09
EAST MACON 3,46.67,55.74,50.00,100.0,45.83,67.58,48.61,60.05
EAST MACON 4,0.00,63.07,60.00,0.00,33.33,51.54,41.54,61.50
EAST MACON 5,55.56,69.33,56.25,0.00,30.77,61.11,37.93,65.59
GODFREY 1,43.48,49.21,52.78,14.29,50.00,52.52,34.30,48.93
GODFREY 2,33.33,47.54,28.57,0.00,21.74,35.90,22.22,44.38
GODFREY 3,33.33,55.08,33.33,50.00,30.77,51.60,30.36,53.62
GODFREY 4,25.00,48.76,50.00,0.00,17.65,40.57,26.83,46.45
GODFREY 5,15.38,58.61,48.39,100.0,36.00,56.49,40.38,57.38
HAZZARD 1,33.33,56.94,25.00,25.00,26.67,58.72,31.20,55.67
HAZZARD 2,51.22,64.50,63.83,25.00,34.62,62.21,50.56,62.21
HAZZARD 3,45.24,59.69,36.76,60.00,39.22,64.02,38.93,59.45
HAZZARD 4,42.42,78.74,60.00,100.0,45.45,78.51,54.43,76.50
HAZZARD 5,64.86,72.22,53.33,50.00,65.62,72.22,56.76,70.95
HOWARD 1,72.73,59.72,52.38,0.00,47.06,76.42,43.40,70.26
HOWARD 2,56.10,71.21,46.15,0.00,61.76,74.86,59.40,72.99
HOWARD 3,53.71,62.06,45.56,55.56,54.05,71.33,51.24,66.99
HOWARD 4,47.83,65.80,84.62,100.0,42.11,74.00,47.95,69.94
HOWARD 5,53.33,55.95,53.33,0.00,61.54,70.98,52.38,64.19
HOWARD 6,37.50,62.47,53.85,0.00,50.00,71.50,57.58,68.34
HOWARD 7,59.26,68.82,54.55,66.67,31.25,76.39,59.49,74.24
RUTLAND 1,52.08,76.56,54.55,66.67,52.94,74.65,54.47,73.73
RUTLAND 2,66.67,69.11,44.83,33.33,33.33,68.78,50.00,67.67
VINEVILLE 1,33.33,48.84,33.33,0.00,47.50,60.68,43.92,54.51
VINEVILLE 2,40.00,52.71,59.09,100.0,43.75,64.81,45.12,56.96
VINEVILLE 3,25.00,56.17,62.50,0.00,26.67,53.02,38.95,55.12
VINEVILLE 4,77.78,58.62,40.00,0.00,44.00,60.37,37.25,57.82
VINEVILLE 5,66.67,60.84,57.14,66.67,50.00,76.11,59.46,72.45
VINEVILLE 6,71.43,49.36,36.00,50.00,53.33,73.81,44.55,65.67
WARRIOR 1,50.00,72.95,83.33,50.00,83.33,74.22,63.10,73.49
WARRIOR 2,50.00,74.13,82.35,0.00,46.67,74.37,52.75,73.30
TOTAL,51.52,58.27,49.02,42.47,45.22,69.63,44.80,62.24
