,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,37.9,44.72,40.0,41.46
1,46.07,53.55,100.0,50.11
2,53.22,60.28,100.0,57.13
3,60.86,64.68,,62.87
4,64.7,66.55,66.67,65.66
5,67.98,69.56,50.0,68.77
6,71.43,73.87,33.33,72.63
7,74.53,75.12,100.0,74.86
8,74.52,73.19,100.0,73.81
9,62.82,65.5,63.64,64.24
