,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,0.0,45.49,100.0,0.0,0.0,46.29,36.36,45.3
1,,54.04,100.0,,100.0,58.85,81.82,57.23
2,,64.25,,,0.0,69.05,42.86,65.44
3,,63.39,,,,69.06,46.67,65.8
4,33.33,73.91,0.0,,100.0,73.45,75.0,73.33
5,0.0,74.51,0.0,,50.0,77.55,50.0,75.41
6,0.0,75.91,,,33.33,76.61,60.0,75.71
7,0.0,82.4,100.0,,100.0,82.87,50.0,82.06
8,100.0,79.5,100.0,,100.0,81.45,76.47,80.8
9,40.0,69.63,66.67,0.0,40.0,73.95,57.41,71.68
