PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
TIFTON NORTHEAST,66.67,48000,38.03,00000,42.86,45.45,00000,00000,00000,00000,34000,45.76,00000,36.36,55.56,00000,62.65,61.47,00000,48.17,30.97,55.56
BRIGHTON,00000,51.85,52000,00000,60000,10000,00000,00000,00000,00000,46.67,57.14,00000,50000,80000,50000,74.40,75.64,00000,70.42,55.88,73.24
BROOKFIELD,50000,29.63,65.22,00000,66.67,00000,00000,00000,00000,00000,70.59,35.71,00000,00000,00000,00000,70.62,67.65,00000,56.41,50.00,66.89
CHULA,50000,72.73,64.29,00000,00000,66.67,00000,00000,00000,00000,33.33,50000,00000,33.33,50000,00000,76.76,79.48,00000,61.67,53.49,75.79
DOCIA,00000,57.14,20000,00000,50000,50000,00000,00000,00000,00000,57.14,50000,00000,00000,00000,00000,77.89,72.83,00000,55.56,50.00,73.52
ELDORADO,10000,47.37,28.57,00000,33.33,50000,00000,00000,00000,00000,33.33,33.33,00000,00000,00000,10000,66.35,68.67,00000,53.57,29.27,63.50
OMEGA,00000,30.77,20000,00000,37.50,00000,00000,00000,00000,00000,47.73,33.33,00000,10000,00000,00000,65.85,68.61,00000,48.57,32.56,58.88
TY TY,00000,77.78,44.44,00000,33.33,00000,00000,00000,00000,00000,50000,60000,00000,10000,00000,10000,72.08,68.85,00000,57.86,35.35,65.06
TIFTON NORTHWEST,00000,48.94,39.53,00000,83.33,60000,00000,00000,00000,00000,52.27,47.37,00000,28000,17.24,20000,71.54,69.60,10000,55.97,43.14,65.09
TIFTON SOUTH,00000,35.14,27.66,00000,57.14,33.33,00000,00000,00000,00000,55.56,14.29,00000,28.57,66.67,00000,65.37,68.75,10000,49.43,36.41,48.82
MOTT-LITMAN GYM,16.67,45.10,22.73,00000,60000,42.86,00000,00000,00000,00000,36.36,22.73,00000,00000,00000,50000,50.22,48.80,25000,54.15,38.61,47.23
TIFTON LODGE,66.67,48.94,44.23,00000,27.27,30000,00000,00000,00000,00000,50000,48.89,00000,47.62,43.75,00000,66.17,68.12,10000,58.74,41.91,62.20
99999,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
TOTAL,36.36,46.59,37.50,00000,50.00,46.03,00000,0.00,0.00,0.00,46.67,42.12,00000,39.13,41.11,50.00,69.06,69.10,50.00,53.17,38.42,61.09
