RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,33.33,33.33,0.0,33.33
OTHER,100.0,0.0,0.0,100.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,0.0,0.0,0.0
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,37.78,49.54,0.0,44.22
BLACK,12.5,42.42,0.0,28.69
TOTAL,28.48,46.63,0.0,38.3
