,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,44.17,53.7,75.0,49.23
1,58.29,62.62,66.67,60.61
2,66.88,71.51,100.0,69.39
3,69.84,70.16,100.0,70.02
4,73.45,74.35,,73.92
5,72.47,75.89,60.0,74.21
6,74.04,76.11,100.0,75.12
7,77.17,78.54,,77.88
8,80.35,76.5,66.67,78.26
9,70.04,71.77,75.0,70.96
