,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,49.5,46.27,,47.66
1,46.39,59.62,,53.23
2,58.82,64.93,,62.29
3,63.79,64.17,,63.98
4,69.42,66.67,,68.02
5,73.97,80.77,,77.17
6,69.12,78.12,,73.99
7,81.75,81.33,,81.52
8,79.74,74.53,,77.01
9,69.55,70.18,,69.88
