,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,0.0,41.61,40.0,,0.0,47.28,31.58,44.82
1,0.0,49.12,40.0,,28.57,57.04,26.92,53.36
2,,62.73,0.0,,100.0,59.89,76.0,61.0
3,100.0,58.16,0.0,,0.0,65.15,59.09,63.32
4,50.0,69.29,0.0,,0.0,69.08,66.67,68.67
5,,68.11,0.0,100.0,0.0,73.62,57.14,71.73
6,50.0,72.28,,100.0,0.0,77.73,50.0,75.75
7,100.0,70.56,0.0,,66.67,77.0,42.86,74.06
8,25.0,73.09,0.0,,75.0,80.0,56.67,77.93
9,46.67,65.42,22.22,100.0,34.78,70.41,51.05,68.37
