AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,4812.0,2.0,188.0,118.0,0.0,62.0,27.0,0.0,0.0,1.0,1.0,79.0,50.0,0.0,26.0,22.0,0.0,1076.0,868.0,0.0,1605.0,687.0
30-34,5274.0,1.0,201.0,133.0,0.0,53.0,40.0,0.0,2.0,1.0,0.0,98.0,52.0,0.0,31.0,20.0,4.0,1159.0,941.0,0.0,1788.0,750.0
35-39,5381.0,2.0,170.0,128.0,0.0,47.0,16.0,0.0,3.0,2.0,0.0,82.0,52.0,0.0,39.0,27.0,1.0,1237.0,982.0,1.0,1796.0,796.0
40-44,5392.0,3.0,135.0,118.0,0.0,32.0,27.0,0.0,4.0,2.0,0.0,71.0,77.0,0.0,58.0,36.0,0.0,1308.0,991.0,0.0,1739.0,791.0
45-49,6012.0,2.0,143.0,131.0,0.0,26.0,18.0,0.0,2.0,1.0,0.0,71.0,48.0,0.0,68.0,56.0,1.0,1436.0,1222.0,0.0,1814.0,973.0
50-54,6946.0,1.0,141.0,111.0,0.0,31.0,19.0,0.0,1.0,1.0,0.0,79.0,64.0,0.0,36.0,35.0,2.0,1737.0,1487.0,0.0,2066.0,1135.0
55-59,7477.0,1.0,126.0,107.0,0.0,33.0,28.0,1.0,2.0,0.0,0.0,78.0,63.0,1.0,42.0,31.0,1.0,1859.0,1571.0,1.0,2156.0,1376.0
60-64,7052.0,2.0,106.0,80.0,0.0,23.0,16.0,0.0,4.0,1.0,1.0,58.0,49.0,0.0,45.0,28.0,0.0,1845.0,1601.0,0.0,1867.0,1326.0
65-OVER,15919.0,1.0,200.0,137.0,0.0,41.0,27.0,0.0,3.0,7.0,0.0,76.0,67.0,0.0,102.0,48.0,2.0,5375.0,4032.0,0.0,3664.0,2137.0
TOTAL,64265.0,15.0,1410.0,1063.0,0.0,348.0,218.0,1.0,21.0,16.0,2.0,692.0,522.0,1.0,447.0,303.0,11.0,17032.0,13695.0,2.0,18495.0,9971.0
