,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,35.63,55.94,50.0,46.88
1,39.59,56.67,,49.57
2,54.22,65.58,100.0,60.89
3,53.08,67.27,100.0,61.13
4,57.56,72.75,,65.73
5,65.11,73.56,,69.69
6,68.71,74.63,,72.02
7,67.61,81.8,0.0,75.36
8,73.37,72.71,50.0,72.97
9,60.6,69.98,50.0,65.86
