AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,456.0,0.0,6.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,123.0,88.0,0.0,164.0,59.0
30-34,503.0,0.0,13.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,147.0,100.0,0.0,168.0,63.0
35-39,574.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,177.0,139.0,0.0,173.0,68.0
40-44,605.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,159.0,157.0,0.0,187.0,88.0
45-49,704.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,208.0,189.0,0.0,185.0,105.0
50-54,817.0,0.0,8.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,225.0,211.0,0.0,231.0,130.0
55-59,859.0,0.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,259.0,227.0,0.0,222.0,128.0
60-64,822.0,0.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,241.0,202.0,0.0,228.0,129.0
65-OVER,2111.0,0.0,24.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,763.0,632.0,0.0,440.0,230.0
TOTAL,7451.0,0.0,84.0,65.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,11.0,12.0,0.0,13.0,6.0,2.0,2302.0,1945.0,0.0,1998.0,1000.0
