AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,537.0,0.0,10.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,0.0,104.0,96.0,0.0,170.0,133.0
30-34,468.0,0.0,7.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,3.0,2.0,0.0,86.0,78.0,0.0,152.0,112.0
35-39,484.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,1.0,0.0,97.0,89.0,0.0,171.0,103.0
40-44,436.0,0.0,9.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,3.0,0.0,88.0,71.0,0.0,143.0,104.0
45-49,458.0,0.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,101.0,110.0,1.0,144.0,83.0
50-54,548.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,143.0,120.0,0.0,150.0,113.0
55-59,609.0,0.0,5.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,154.0,156.0,0.0,159.0,111.0
60-64,580.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,166.0,145.0,0.0,148.0,104.0
65-OVER,1502.0,0.0,11.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,491.0,420.0,0.0,330.0,230.0
TOTAL,5622.0,1.0,68.0,65.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,33.0,30.0,0.0,13.0,14.0,0.0,1430.0,1285.0,1.0,1567.0,1093.0
