ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,28.71,5.88,33.33,8.70,20.67,12.59,27.26
2016 Primary,0.00,19.15,0.00,0.00,4.00,7.91,7.30,17.68
2016 Primary Runoff,0.00,9.76,0.00,0.00,0.00,2.79,1.46,8.82
2016 General,0.00,54.37,18.52,16.67,27.27,39.65,35.71,52.04
2018 Primary,0.00,17.31,0.00,0.00,2.78,12.96,6.17,16.01
2018 Primary Runoff,0.00,7.85,0.00,0.00,0.00,6.02,2.64,7.25
2018 General,40.00,48.56,12.90,0.00,36.59,39.67,25.98,45.87
