ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,16.13,22.98,0.00,19.82
2016 Primary,9.95,14.02,0.00,12.16
2016 Primary Runoff,4.75,5.64,0.00,5.23
2016 General,31.67,47.27,0.00,39.98
2018 Primary,6.85,12.65,0.00,9.92
2018 Primary Runoff,4.13,4.37,0.00,4.24
2018 General,28.08,43.59,0.00,36.25
