ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,21.08,21.80,0.00,21.47
2016 Primary,7.47,7.11,0.00,7.26
2016 Primary Runoff,2.14,1.78,0.00,1.94
2016 General,44.73,52.46,50.00,49.03
2018 Primary,8.97,10.30,0.00,9.67
2018 Primary Runoff,5.50,4.81,0.00,5.11
2018 General,39.89,45.44,33.33,42.85
