ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,26.56,29.61,0.00,28.38
2016 Primary,11.74,12.31,0.00,12.08
2016 Primary Runoff,3.81,3.31,0.00,3.51
2016 General,49.28,56.95,80.00,53.90
2018 Primary,13.37,14.89,0.00,14.22
2018 Primary Runoff,7.70,9.17,0.00,8.53
2018 General,43.92,51.60,50.00,48.31
