ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,15.80,22.61,0.00,19.61
2016 Primary,7.68,11.64,0.00,9.93
2016 Primary Runoff,1.18,1.94,0.00,1.61
2016 General,36.44,47.97,33.33,42.74
2018 Primary,5.70,11.60,0.00,8.79
2018 Primary Runoff,3.43,5.88,0.00,4.71
2018 General,30.14,40.20,25.00,35.37
