PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
GEORGETOWN,45.26,43.25,0.00,44.12
MORRIS,71.15,60.00,0.00,65.69
TOTAL,47.19,44.19,0.00,45.51
