AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,7.260,0.00,0.00,0.00,10.43,4.110,8.730
25-29,0.00,11.11,0.00,0.00,0.00,8.970,5.130,9.050
30-34,0.00,11.11,0.00,0.00,0.00,13.32,0.00,11.99
35-39,0.00,30.77,0.00,0.00,0.00,16.58,15.79,19.30
40-44,100.0,28.57,0.00,0.00,0.00,18.01,9.090,19.83
45-49,0.00,34.53,0.00,0.00,0.00,16.03,27.78,20.15
50-54,0.00,39.23,0.00,0.00,0.00,21.92,7.410,25.15
55-59,0.00,43.98,0.00,0.00,0.00,26.61,4.000,29.75
60-64,0.00,54.82,33.33,0.00,66.67,29.80,7.140,35.44
65-OVER,0.00,52.41,0.00,0.00,50.00,35.80,25.00,39.19
TOTAL,14.29,35.97,2.860,0.00,13.33,22.69,9.000,24.88
