PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ANDERSON,0.00,9.09,0.00,0.00,0.00,34.38,12.50,32.23
BALDWIN,0.00,20.00,0.00,0.00,33.33,26.37,11.11,25.24
BERLIN,0.00,100.0,0.00,100.0,0.00,40.61,10.00,39.68
BUSHVILLE,0.00,0.00,0.00,0.00,0.00,35.87,12.50,32.24
COLUMBIA,0.00,0.00,33.33,0.00,0.00,33.91,40.00,33.89
DAVIDS,6.90,12.86,5.88,0.00,42.86,26.52,8.70,24.05
GOLDEN HILL,0.00,10.00,3.57,0.00,0.00,40.23,13.79,37.38
GROVE RIVER,0.00,0.00,0.00,0.00,0.00,39.28,17.39,37.19
HOLLINGSWORTH,0.00,0.00,33.33,0.00,0.00,34.42,25.00,33.21
HOMER,16.67,9.38,11.11,0.00,20.00,38.07,16.33,36.01
POPLAR SPRINGS,0.00,0.00,0.00,0.00,0.00,26.93,8.06,25.41
WASHINGTON,100.0,0.00,0.00,0.00,0.00,36.97,16.67,35.66
WILMONTS,0.00,50.00,14.29,0.00,50.00,38.32,10.53,36.66
TOTAL,5.26,11.86,5.04,14.29,21.88,33.51,12.90,31.51
