AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,5.32,2.45,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,4.38,14.29,5.83,4.18,4.73
25-29,0.0,1.82,1.65,0.0,2.63,2.7,0.0,0.0,0.0,0.0,4.0,6.45,0.0,0.0,0.0,0.0,3.82,3.65,0.0,5.76,3.26,4.37
30-34,0.0,7.14,3.77,0.0,9.09,13.33,0.0,0.0,0.0,0.0,3.23,8.0,0.0,0.0,0.0,0.0,5.67,6.55,0.0,10.79,5.66,7.95
35-39,0.0,6.33,2.33,0.0,11.76,20.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,10.0,0.0,0.0,8.68,9.6,0.0,18.69,9.64,13.38
40-44,0.0,14.63,6.76,0.0,5.88,14.29,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,9.89,9.09,0.0,23.67,14.96,16.94
45-49,0.0,7.55,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,9.92,13.16,0.0,27.86,18.95,19.89
50-54,0.0,17.19,8.57,0.0,12.5,22.22,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,12.26,15.56,0.0,33.69,26.97,25.09
55-59,0.0,16.39,10.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,16.67,43.75,0.0,8.33,10.0,0.0,18.35,18.41,0.0,39.87,28.33,28.34
60-64,100.0,20.0,20.31,0.0,12.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7.69,16.67,0.0,26.85,29.17,0.0,44.88,34.14,34.79
65-OVER,0.0,17.78,26.92,0.0,0.0,11.11,0.0,100.0,0.0,0.0,8.33,14.29,0.0,5.88,21.05,100.0,32.42,34.91,0.0,44.2,41.5,37.55
TOTAL,5.56,10.38,8.49,0.0,5.26,6.67,0.0,8.33,0.0,0.0,6.47,8.39,0.0,3.55,5.43,100.0,19.66,20.17,7.69,24.0,17.8,20.36
