AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.43,7.14,0.00,0.00,12.41,5.59,8.05
25-29,0.00,4.68,0.00,0.00,0.00,9.84,8.51,7.38
30-34,0.00,6.11,7.69,0.00,0.00,11.96,3.23,9.02
35-39,0.00,15.92,8.33,0.00,0.00,16.82,5.71,15.81
40-44,0.00,16.55,0.00,0.00,16.67,24.53,9.09,20.72
45-49,20.00,21.53,0.00,0.00,0.00,25.97,7.69,23.66
50-54,0.00,19.79,0.00,0.00,0.00,32.27,9.76,26.45
55-59,0.00,26.92,0.00,0.00,0.00,35.93,6.06,31.64
60-64,50.00,33.49,25.00,0.00,100.0,46.31,26.67,41.51
65-OVER,11.11,39.09,25.00,100.0,33.33,53.74,30.23,49.08
TOTAL,6.82,19.59,8.54,16.67,11.11,32.68,9.41,26.74
