AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,28.73,100.0,0.00,0.00,36.90,0.00,30.55
25-29,0.00,26.39,0.00,0.00,0.00,36.49,20.00,29.13
30-34,100.0,33.78,0.00,0.00,0.00,32.53,33.33,33.33
35-39,0.00,28.78,0.00,0.00,0.00,37.18,0.00,30.00
40-44,0.00,42.34,50.00,0.00,0.00,45.00,20.00,42.44
45-49,0.00,49.65,0.00,0.00,0.00,49.41,37.50,48.74
50-54,0.00,53.37,0.00,0.00,0.00,54.29,42.86,53.11
55-59,0.00,52.44,0.00,100.0,0.00,61.90,16.67,54.97
60-64,0.00,64.60,50.00,0.00,100.0,64.62,50.00,64.21
65-OVER,50.00,61.23,0.00,100.0,100.0,62.43,33.33,61.76
TOTAL,20.00,46.89,17.65,100.0,45.45,52.84,24.62,48.48
