PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1,38.33,36.28,0.00,37.25
2,32.64,30.48,0.00,31.51
88888,0.00,0.00,0.00,0.00
TOTAL,35.94,33.88,0.00,34.86
