PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,0.00,8.640,12.50,0.00,5.560,33.62,17.48,30.56
02,10.00,7.410,11.11,0.00,25.00,31.09,13.73,29.22
03,0.00,7.140,0.00,0.00,20.00,33.02,10.98,30.29
04,0.00,4.550,0.00,0.00,0.00,32.56,18.18,29.18
05,0.00,9.090,11.11,0.00,0.00,26.57,13.26,23.42
06,0.00,8.330,41.67,0.00,16.67,30.59,16.67,28.76
07,3.700,18.75,0.00,0.00,12.50,26.67,9.720,23.91
08,0.00,4.550,5.260,0.00,7.140,24.52,14.81,22.62
09,2.440,5.940,0.00,0.00,10.00,22.95,10.57,19.89
10,11.11,9.280,15.91,0.00,4.000,22.87,10.08,20.70
11,3.030,6.620,2.440,0.00,4.760,31.07,7.910,26.39
12,0.00,10.69,4.550,33.33,9.090,33.70,13.00,29.99
13,11.11,5.790,18.52,0.00,13.33,27.97,8.930,24.74
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,4.070,7.880,8.280,9.090,8.720,28.72,12.31,25.73
