PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BEARDS CREEK,0.00,41.64,10.00,50.00,20.00,29.07,15.04,29.16
RYE PATCH/OAK DALE,16.00,9.55,9.59,33.33,11.54,32.24,13.81,24.49
SOUTH LUDOWICI,0.00,23.11,0.00,100.0,16.67,26.72,5.93,22.12
NORTH LUDOWICI,8.57,8.52,3.12,0.00,7.69,30.22,9.50,19.81
TIBET,50.00,9.57,0.00,50.00,0.00,45.67,11.29,37.59
ALMA FLOURNOY,0.00,37.25,0.00,0.00,0.00,51.17,38.46,47.84
FAITH BAPTIST ANNEX,0.00,22.94,10.00,0.00,100.0,50.31,30.43,43.53
88888,0.00,0.00,0.00,0.00,0.00,16.67,0.00,14.29
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,10.26,20.03,7.59,40.00,13.41,35.34,12.95,27.83
