PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01,21.01,18.90,0.00,19.78
02,30.08,26.76,0.00,28.37
03,22.78,22.73,0.00,22.76
04,35.62,31.03,0.00,33.20
05,33.75,34.62,0.00,34.20
06,27.55,23.63,0.00,25.40
07,23.18,20.10,0.00,21.43
08,26.35,24.63,0.00,25.34
09,23.84,22.45,0.00,23.04
10,12.35,12.68,0.00,12.52
11,8.850,12.59,0.00,11.00
12,20.38,18.85,0.00,19.49
99999,0.00,0.00,0.00,0.00
TOTAL,22.27,20.55,0.00,21.29
