PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01 BIG CREEK,1.00,105.0,125.0,0.00,8.00,8.00,0.00,0.00,0.00,0.00,8.00,9.00,0.00,21.00,23.00,0.00,939.0,839.0,0.00,11.00,13.00,2110.0
02 BRANDYWINE,0.00,28.00,16.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,3.00,1.00,0.00,109.0,131.0,0.00,10.00,9.00,315.0
03 BROWNS BRIDGE,0.00,60.00,48.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,2.00,0.00,1.00,572.0,630.0,0.00,0.00,0.00,1323.0
04 CHESTATEE,0.00,32.00,47.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,1.00,0.00,0.00,439.0,458.0,0.00,2.00,1.00,985.0
05 COAL MOUNTAIN,1.00,40.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,3.00,1.00,0.00,406.0,359.0,0.00,2.00,2.00,862.0
06 CROSSROADS,0.00,46.00,47.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,5.00,0.00,3.00,0.00,1.00,482.0,445.0,0.00,2.00,1.00,1036.0
07 CUMMING,0.00,28.00,20.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,1.00,242.0,191.0,0.00,2.00,0.00,493.0
08 MASHBURN,0.00,66.00,56.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,5.00,0.00,1.00,644.0,642.0,0.00,5.00,2.00,1433.0
10 MIDWAY,1.00,119.0,125.0,0.00,5.00,3.00,0.00,1.00,0.00,1.00,7.00,5.00,0.00,7.00,6.00,0.00,915.0,948.0,0.00,20.00,9.00,2172.0
15 HEARDSVILLE,1.00,54.00,73.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,3.00,6.00,0.00,4.00,0.00,0.00,566.0,572.0,0.00,3.00,1.00,1286.0
16 OTWELL,2.00,71.00,71.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,7.00,3.00,0.00,2.00,3.00,0.00,827.0,795.0,0.00,10.00,5.00,1798.0
19 OLD ATLANTA,0.00,29.00,27.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,3.00,7.00,0.00,260.0,265.0,0.00,2.00,2.00,601.0
21 SOUTH FORSYTH,0.00,75.00,82.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,8.00,0.00,9.00,10.00,1.00,680.0,654.0,0.00,10.00,9.00,1547.0
25 WINDERMERE,2.00,53.00,69.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,9.00,10.00,0.00,0.00,12.00,0.00,434.0,397.0,0.00,4.00,5.00,999.0
27 CONCORD,1.00,84.00,75.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,6.00,0.00,0.00,1.00,1.00,776.0,701.0,0.00,3.00,2.00,1652.0
29 POLO,0.00,76.00,79.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,8.00,5.00,0.00,8.00,7.00,2.00,719.0,740.0,0.00,11.00,5.00,1665.0
TOTAL,9.00,966.0,1003.0,0.00,35.00,23.00,0.00,3.00,1.00,1.00,72.00,74.00,0.00,71.00,71.00,8.00,9010.0,8767.0,0.00,97.00,66.00,20277.0
